,Unnamed: 0_x,Incident ID,Incident Date,Incident_year,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Unnamed: 0_y,Year_x,permit,Unnamed: 0,Date,Year_y,Month,Day,DayOfWeek,Decade,Quarter,DayOfYear,WeekOfYear,DayName,MonthName,IsWeekend,IsHoliday
3527,3487,2439294,2022-10-16,2022,California,Lancaster,44236 20th St E,0,4,0,0,2,2104,2022,1.0,3210,2022-10-16,2022,10,16,6,2020,4,289,41,Sunday,October,True,False
3528,3486,2438505,2022-10-16,2022,Georgia,Atlanta,223 James P Brawley Dr SW,0,4,0,0,0,2109,2022,0.0,3210,2022-10-16,2022,10,16,6,2020,4,289,41,Sunday,October,True,False
3529,3488,2438461,2022-10-16,2022,Virginia,Harrisonburg,1500 block of Devon Ln,0,8,0,0,1,2145,2022,0.0,3210,2022-10-16,2022,10,16,6,2020,4,289,41,Sunday,October,True,False
3530,3504,2434062,2022-10-09,2022,Texas,Beaumont,2550 I-10 Frontage Rd,0,5,0,0,0,2142,2022,0.0,3203,2022-10-09,2022,10,9,6,2020,4,282,40,Sunday,October,True,False
3531,3500,2434128,2022-10-09,2022,Florida,Miami,525 NE 150th St,1,3,0,0,0,2108,2022,0.0,3203,2022-10-09,2022,10,9,6,2020,4,282,40,Sunday,October,True,False
3532,3503,2433539,2022-10-09,2022,Florida,Tampa,908 N Franklin St,1,6,0,0,2,2108,2022,0.0,3203,2022-10-09,2022,10,9,6,2020,4,282,40,Sunday,October,True,False
3533,3501,2439284,2022-10-09,2022,Oklahoma,Henryetta,US-75 and Catalpa Rd,4,0,0,0,1,2135,2022,0.0,3203,2022-10-09,2022,10,9,6,2020,4,282,40,Sunday,October,True,False
3534,3499,2434247,2022-10-09,2022,South Carolina,Inman,280 Bobo Dr,5,0,0,0,1,2139,2022,0.0,3203,2022-10-09,2022,10,9,6,2020,4,282,40,Sunday,October,True,False
3535,3502,2434326,2022-10-09,2022,Arkansas,Jacksonville,300 Marshall Rd,1,3,0,0,0,2103,2022,0.0,3203,2022-10-09,2022,10,9,6,2020,4,282,40,Sunday,October,True,False
3536,3509,2432893,2022-10-07,2022,Texas,Fort Worth,1200 block of Jessamine St,4,0,0,0,0,2142,2022,0.0,3201,2022-10-07,2022,10,7,4,2020,4,280,40,Friday,October,False,False
3537,3508,2432772,2022-10-07,2022,Oregon,Portland,SE 92nd Ave and Powell Blvd,0,4,0,0,0,2136,2022,0.0,3201,2022-10-07,2022,10,7,4,2020,4,280,40,Friday,October,False,False
3538,3512,2431069,2022-10-05,2022,Texas,Baytown,2000 block of Tri City Beach Rd,4,2,1,0,0,2142,2022,0.0,3199,2022-10-05,2022,10,5,2,2020,4,278,40,Wednesday,October,False,False
3539,3519,2426627,2022-09-29,2022,Texas,Mc Gregor,901 S Monroe St,5,0,0,1,1,2142,2022,0.0,3193,2022-09-29,2022,9,29,3,2020,3,272,39,Thursday,September,False,False
3540,3658,2368308,2022-07-24,2022,Texas,Fort Worth,2350 S Riverside Dr,1,3,0,0,0,2142,2022,0.0,3126,2022-07-24,2022,7,24,6,2020,3,205,29,Sunday,July,True,False
3541,3656,2368575,2022-07-24,2022,California,San Pedro,560 N Western Ave,2,6,0,0,4,2104,2022,1.0,3126,2022-07-24,2022,7,24,6,2020,3,205,29,Sunday,July,True,False
3542,3657,2368029,2022-07-24,2022,Georgia,Atlanta,1695 Northside Dr NW,0,8,0,0,0,2109,2022,0.0,3126,2022-07-24,2022,7,24,6,2020,3,205,29,Sunday,July,True,False
3543,3659,2368110,2022-07-24,2022,South Carolina,Bennettsville,614 US-15,1,3,0,0,6,2139,2022,0.0,3126,2022-07-24,2022,7,24,6,2020,3,205,29,Sunday,July,True,False
3544,3661,2367664,2022-07-23,2022,Texas,El Paso,14100 block of Honey Point Dr,0,4,0,0,3,2142,2022,0.0,3125,2022-07-23,2022,7,23,5,2020,3,204,29,Saturday,July,True,False
3545,3663,2367193,2022-07-23,2022,Washington,Renton,100 block of Logan Ave S,1,6,0,0,0,2146,2022,0.0,3125,2022-07-23,2022,7,23,5,2020,3,204,29,Saturday,July,True,False
3546,3664,2368018,2022-07-23,2022,Illinois,Chicago,5400 block of S Paulina St,0,4,0,0,0,2112,2022,1.0,3125,2022-07-23,2022,7,23,5,2020,3,204,29,Saturday,July,True,False
3547,3665,2367176,2022-07-23,2022,Illinois,Chicago,2700 block of W Jackson Blvd,0,4,0,0,0,2112,2022,1.0,3125,2022-07-23,2022,7,23,5,2020,3,204,29,Saturday,July,True,False
3548,3666,2367157,2022-07-23,2022,Illinois,Rockford,1401 N 2nd St,2,2,0,0,4,2112,2022,1.0,3125,2022-07-23,2022,7,23,5,2020,3,204,29,Saturday,July,True,False
3549,3667,2367972,2022-07-23,2022,Michigan,Kalamazoo,1300 block of N Church St,0,9,0,0,0,2121,2022,1.0,3125,2022-07-23,2022,7,23,5,2020,3,204,29,Saturday,July,True,False
3550,3660,2367984,2022-07-23,2022,Virginia,Richmond,2220 Broad Rock Blvd,0,5,0,0,0,2145,2022,0.0,3125,2022-07-23,2022,7,23,5,2020,3,204,29,Saturday,July,True,False
3551,3662,2367289,2022-07-23,2022,North Carolina,Pinebluff,212 Primrose Path,1,4,0,0,1,2132,2022,1.0,3125,2022-07-23,2022,7,23,5,2020,3,204,29,Saturday,July,True,False
3552,3683,2361614,2022-07-16,2022,Texas,Houston,2331 Bammelwood Dr,4,0,0,0,1,2142,2022,0.0,3118,2022-07-16,2022,7,16,5,2020,3,197,28,Saturday,July,True,False
3553,3680,2361532,2022-07-16,2022,Washington,Washington,200 block of Adams St NE,1,3,0,0,0,2146,2022,0.0,3118,2022-07-16,2022,7,16,5,2020,3,197,28,Saturday,July,True,False
3554,3681,2360953,2022-07-16,2022,Ohio,Columbus,3475 Sullivant Ave,2,2,0,0,0,2134,2022,0.0,3118,2022-07-16,2022,7,16,5,2020,3,197,28,Saturday,July,True,False
3555,3684,2362355,2022-07-16,2022,Louisiana,Monroe,2200 block of Adams St,0,5,0,0,0,2117,2022,0.0,3118,2022-07-16,2022,7,16,5,2020,3,197,28,Saturday,July,True,False
3556,3685,2361490,2022-07-16,2022,Pennsylvania,Philadelphia,1300 block of E Luzerne St,0,4,0,0,0,2137,2022,0.0,3118,2022-07-16,2022,7,16,5,2020,3,197,28,Saturday,July,True,False
3557,3682,2361097,2022-07-16,2022,South Carolina,North Charleston,8440 Dorchester Rd,0,4,0,0,0,2139,2022,0.0,3118,2022-07-16,2022,7,16,5,2020,3,197,28,Saturday,July,True,False
3558,3697,2356813,2022-07-10,2022,Texas,Alvin,1500 block of County Road 149,1,3,0,0,0,2142,2022,0.0,3112,2022-07-10,2022,7,10,6,2020,3,191,27,Sunday,July,True,False
3559,3696,2355398,2022-07-10,2022,New York,Brooklyn,The Boardwalk and W 21st St,0,5,0,0,0,2131,2022,1.0,3112,2022-07-10,2022,7,10,6,2020,3,191,27,Sunday,July,True,False
3560,3695,2355580,2022-07-10,2022,California,Downey,8100 block of Leeds St,3,2,0,0,0,2104,2022,1.0,3112,2022-07-10,2022,7,10,6,2020,3,191,27,Sunday,July,True,False
3561,3693,2356705,2022-07-10,2022,Illinois,Crest Hill,1828 Knapp Dr,1,4,0,0,0,2112,2022,1.0,3112,2022-07-10,2022,7,10,6,2020,3,191,27,Sunday,July,True,False
3562,3698,2355438,2022-07-10,2022,Illinois,Chicago,448 N State St,0,4,0,0,0,2112,2022,1.0,3112,2022-07-10,2022,7,10,6,2020,3,191,27,Sunday,July,True,False
3563,3694,2356327,2022-07-10,2022,Missouri,Kansas City,4128 Broadway Blvd,1,5,0,0,1,2124,2022,0.0,3112,2022-07-10,2022,7,10,6,2020,3,191,27,Sunday,July,True,False
3564,3723,2347060,2022-07-02,2022,Texas,Haltom City,5700 block of Diamond Oaks Dr N,2,4,1,0,0,2142,2022,0.0,3104,2022-07-02,2022,7,2,5,2020,3,183,26,Saturday,July,True,False
3565,3724,2347228,2022-07-02,2022,New York,Corona (Queens),129-09 89th Ave,1,3,0,0,0,2131,2022,1.0,3104,2022-07-02,2022,7,2,5,2020,3,183,26,Saturday,July,True,False
3566,3725,2347297,2022-07-02,2022,North Carolina,Clinton,506 Stetson St,0,6,0,0,2,2132,2022,1.0,3104,2022-07-02,2022,7,2,5,2020,3,183,26,Saturday,July,True,False
3567,3737,2340473,2022-06-26,2022,Texas,San Antonio,3805 Blanco Rd,1,3,0,0,0,2142,2022,0.0,3098,2022-06-26,2022,6,26,6,2020,2,177,25,Sunday,June,True,False
3568,3738,2340696,2022-06-26,2022,Texas,Winona,18005 FM 2767,0,5,0,0,0,2142,2022,0.0,3098,2022-06-26,2022,6,26,6,2020,2,177,25,Sunday,June,True,False
3569,3739,2340409,2022-06-26,2022,Washington,Tacoma,5415 S Tacoma Way,0,8,0,0,0,2146,2022,0.0,3098,2022-06-26,2022,6,26,6,2020,2,177,25,Sunday,June,True,False
3570,3734,2340458,2022-06-26,2022,Georgia,Blakely,N Church St and Washington Ave,1,6,0,0,3,2109,2022,0.0,3098,2022-06-26,2022,6,26,6,2020,2,177,25,Sunday,June,True,False
3571,3735,2340720,2022-06-26,2022,Virginia,Sutherlin,1220 Kerns Church Rd,1,7,0,0,0,2145,2022,0.0,3098,2022-06-26,2022,6,26,6,2020,2,177,25,Sunday,June,True,False
3572,3736,2340685,2022-06-26,2022,New Jersey,Paterson,Madison St and Essex St,0,5,0,0,0,2129,2022,1.0,3098,2022-06-26,2022,6,26,6,2020,2,177,25,Sunday,June,True,False
3573,3741,2339761,2022-06-25,2022,Texas,Houston,4207 Madden St,2,2,0,0,0,2142,2022,0.0,3097,2022-06-25,2022,6,25,5,2020,2,176,25,Saturday,June,True,False
3574,3740,2340297,2022-06-25,2022,New York,Brooklyn,690 Quincy St,0,4,0,0,0,2131,2022,1.0,3097,2022-06-25,2022,6,25,5,2020,2,176,25,Saturday,June,True,False
3575,3742,2340347,2022-06-25,2022,Minnesota,Minneapolis,SE Main St and 6th Ave SE,0,4,0,0,0,2122,2022,0.0,3097,2022-06-25,2022,6,25,5,2020,2,176,25,Saturday,June,True,False
3576,3754,2334359,2022-06-18,2022,Texas,San Antonio,2500 block of Patron Dr,2,5,0,0,1,2142,2022,0.0,3090,2022-06-18,2022,6,18,5,2020,2,169,24,Saturday,June,True,False
3577,3755,2333675,2022-06-18,2022,Florida,Pensacola,15 E Intendencia St,0,5,0,0,3,2108,2022,0.0,3090,2022-06-18,2022,6,18,5,2020,2,169,24,Saturday,June,True,False
3578,3792,2319567,2022-06-02,2022,Texas,Centerville,1696 TX-7 W,5,0,1,0,0,2142,2022,0.0,3074,2022-06-02,2022,6,2,3,2020,2,153,22,Thursday,June,False,False
3579,3794,2318046,2022-05-31,2022,Texas,Waco,1900 block of Preston St,0,4,0,0,2,2142,2022,0.0,3072,2022-05-31,2022,5,31,1,2020,2,151,22,Tuesday,May,False,False
3580,3813,2310278,2022-05-24,2022,Texas,Uvalde,715 Old Carrizo Rd,21,17,1,0,0,2142,2022,0.0,3065,2022-05-24,2022,5,24,1,2020,2,144,21,Tuesday,May,False,False
3581,3827,2302740,2022-05-15,2022,Texas,Houston,8729 Airline Dr,2,3,0,0,0,2142,2022,0.0,3056,2022-05-15,2022,5,15,6,2020,2,135,19,Sunday,May,True,False
3582,3828,2303337,2022-05-15,2022,Texas,Amarillo,1003 N Fillmore St,1,4,0,0,0,2142,2022,0.0,3056,2022-05-15,2022,5,15,6,2020,2,135,19,Sunday,May,True,False
3583,3824,2302847,2022-05-15,2022,California,Laguna Woods,24301 El Toro Rd,1,5,0,0,1,2104,2022,1.0,3056,2022-05-15,2022,5,15,6,2020,2,135,19,Sunday,May,True,False
3584,3825,2303130,2022-05-15,2022,North Carolina,Winston Salem (Winston-salem),2000 block of 25th St,0,7,0,0,0,2132,2022,1.0,3056,2022-05-15,2022,5,15,6,2020,2,135,19,Sunday,May,True,False
3585,3826,2304029,2022-05-15,2022,North Carolina,Elizabeth City,901 S Martin Luther King Jr Dr,0,4,0,0,0,2132,2022,1.0,3056,2022-05-15,2022,5,15,6,2020,2,135,19,Sunday,May,True,False
3586,3837,2299176,2022-05-10,2022,Texas,Brookshire,Purdy and 4th St,1,3,0,0,0,2142,2022,0.0,3051,2022-05-10,2022,5,10,1,2020,2,130,19,Tuesday,May,False,False
3587,3839,2298836,2022-05-10,2022,Illinois,Chicago,4800 block of S Ada St,1,4,0,0,1,2112,2022,1.0,3051,2022-05-10,2022,5,10,1,2020,2,130,19,Tuesday,May,False,False
3588,3840,2299407,2022-05-10,2022,Illinois,Chicago,6400 block of S Richards Dr,0,6,0,0,0,2112,2022,1.0,3051,2022-05-10,2022,5,10,1,2020,2,130,19,Tuesday,May,False,False
3589,3838,2298872,2022-05-10,2022,Maryland,Baltimore,2800 block of Boarman Ave,0,5,0,0,1,2119,2022,1.0,3051,2022-05-10,2022,5,10,1,2020,2,130,19,Tuesday,May,False,False
3590,3842,2298591,2022-05-10,2022,Maryland,Baltimore,700 block of N Rose St,1,3,0,0,0,2119,2022,1.0,3051,2022-05-10,2022,5,10,1,2020,2,130,19,Tuesday,May,False,False
3591,3841,2298519,2022-05-10,2022,Pennsylvania,Philadelphia,Allegheny Ave and G St,0,4,0,0,0,2137,2022,0.0,3051,2022-05-10,2022,5,10,1,2020,2,130,19,Tuesday,May,False,False
3592,3848,2296808,2022-05-07,2022,Texas,Garland,800 block of Magnolia Dr,2,2,0,0,1,2142,2022,0.0,3048,2022-05-07,2022,5,7,5,2020,2,127,18,Saturday,May,True,False
3593,3846,2296224,2022-05-07,2022,Florida,Miami,NW 37th St and NW 32nd Ave,0,4,0,0,0,2108,2022,0.0,3048,2022-05-07,2022,5,7,5,2020,2,127,18,Saturday,May,True,False
3594,3847,2296191,2022-05-07,2022,Kentucky,Lexington,1560 LaSalle Rd,2,3,0,0,0,2116,2022,0.0,3048,2022-05-07,2022,5,7,5,2020,2,127,18,Saturday,May,True,False
3595,3853,2294477,2022-05-03,2022,Texas,Beaumont,3580 S Martin Luther King Jr Pkwy,0,5,0,0,0,2142,2022,0.0,3044,2022-05-03,2022,5,3,1,2020,2,123,18,Tuesday,May,False,False
3596,3852,2293603,2022-05-03,2022,Louisiana,Baton Rouge,2100 block of North 39th St,0,5,0,0,0,2117,2022,0.0,3044,2022-05-03,2022,5,3,1,2020,2,123,18,Tuesday,May,False,False
3597,3851,2294515,2022-05-03,2022,Kansas,Cowley (county),,0,4,0,0,0,2115,2022,0.0,3044,2022-05-03,2022,5,3,1,2020,2,123,18,Tuesday,May,False,False
3598,3891,2281410,2022-04-16,2022,Texas,Daingerfield,FM 144 and Edwards Rd,1,6,0,0,0,2142,2022,0.0,3027,2022-04-16,2022,4,16,5,2020,2,106,15,Saturday,April,True,False
3599,3892,2280017,2022-04-16,2022,New York,Syracuse,300 block of S Clinton St,1,4,0,0,1,2131,2022,1.0,3027,2022-04-16,2022,4,16,5,2020,2,106,15,Saturday,April,True,False
3600,3889,2280495,2022-04-16,2022,Maryland,Baltimore,5300 block of Maple Ave,1,3,0,0,0,2119,2022,1.0,3027,2022-04-16,2022,4,16,5,2020,2,106,15,Saturday,April,True,False
3601,3888,2280204,2022-04-16,2022,South Carolina,Columbia,100 Columbiana Cir,0,9,0,0,3,2139,2022,0.0,3027,2022-04-16,2022,4,16,5,2020,2,106,15,Saturday,April,True,False
3602,3890,2281244,2022-04-16,2022,Nevada,North Las Vegas,4900 block of Support St,0,4,0,0,0,2127,2022,0.0,3027,2022-04-16,2022,4,16,5,2020,2,106,15,Saturday,April,True,False
3603,3908,2269100,2022-04-03,2022,Texas,Dallas,5050 Cleveland Rd,1,16,0,0,2,2142,2022,0.0,3014,2022-04-03,2022,4,3,6,2020,2,93,13,Sunday,April,True,False
3604,3906,2269429,2022-04-03,2022,New York,Buffalo,400 block of Genesee St,0,4,0,0,0,2131,2022,1.0,3014,2022-04-03,2022,4,3,6,2020,2,93,13,Sunday,April,True,False
3605,3907,2269082,2022-04-03,2022,California,Sacramento,J St and 10th St,6,11,0,1,3,2104,2022,1.0,3014,2022-04-03,2022,4,3,6,2020,2,93,13,Sunday,April,True,False
3606,3909,2269745,2022-04-03,2022,California,San Francisco,670 Brunswick St,2,2,0,0,0,2104,2022,1.0,3014,2022-04-03,2022,4,3,6,2020,2,93,13,Sunday,April,True,False
3607,3922,2258156,2022-03-20,2022,Texas,Austin,E 6th St and Neches St,0,4,0,0,0,2142,2022,0.0,3000,2022-03-20,2022,3,20,6,2020,1,79,11,Sunday,March,True,False
3608,3923,2258224,2022-03-20,2022,Texas,Houston,2955 S Sam Houston Pkwy E,1,3,0,0,0,2142,2022,0.0,3000,2022-03-20,2022,3,20,6,2020,1,79,11,Sunday,March,True,False
3609,3921,2258324,2022-03-20,2022,Wisconsin,Milwaukee,2822 W Melvina St,0,4,0,0,0,2148,2022,0.0,3000,2022-03-20,2022,3,20,6,2020,1,79,11,Sunday,March,True,False
3610,3928,2258182,2022-03-19,2022,Texas,Dallas,5214 Botham Jean Blvd,1,9,0,0,0,2142,2022,0.0,2999,2022-03-19,2022,3,19,5,2020,1,78,11,Saturday,March,True,False
3611,3925,2257316,2022-03-19,2022,Virginia,Norfolk,320 Granby St,3,2,0,0,0,2145,2022,0.0,2999,2022-03-19,2022,3,19,5,2020,1,78,11,Saturday,March,True,False
3612,3927,2257674,2022-03-19,2022,Virginia,Madison Heights,351 Old Wright Shop Rd,1,4,0,0,0,2145,2022,0.0,2999,2022-03-19,2022,3,19,5,2020,1,78,11,Saturday,March,True,False
3613,3926,2258012,2022-03-19,2022,North Carolina,Fayetteville,1707 Owen Dr,3,3,0,0,2,2132,2022,1.0,2999,2022-03-19,2022,3,19,5,2020,1,78,11,Saturday,March,True,False
3614,3924,2257739,2022-03-19,2022,Arkansas,Dumas,629 US-65,1,26,0,0,1,2103,2022,0.0,2999,2022-03-19,2022,3,19,5,2020,1,78,11,Saturday,March,True,False
3615,3929,2256453,2022-03-18,2022,Texas,Fort Worth,1600 block of NW Loraine St,1,3,0,0,0,2142,2022,0.0,2998,2022-03-18,2022,3,18,4,2020,1,77,11,Friday,March,False,False
3616,3930,2257778,2022-03-18,2022,Louisiana,New Iberia,200 block of C V Jackson Dr,0,5,0,0,1,2117,2022,0.0,2998,2022-03-18,2022,3,18,4,2020,1,77,11,Friday,March,False,False
3617,3948,2247828,2022-03-06,2022,Texas,Lubbock,1800 block of Parkway Dr,0,4,0,0,0,2142,2022,0.0,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3618,3950,2248613,2022-03-06,2022,Louisiana,Monroe,1051 Martin Luther King Junior Drive,0,4,0,0,0,2117,2022,0.0,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3619,3946,2248066,2022-03-06,2022,Pennsylvania,Hazleton,182 S  Wyoming St,1,4,0,0,1,2137,2022,0.0,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3620,3949,2247622,2022-03-06,2022,South Carolina,Chester,Powell Dr and Harvey Neely Rd,2,3,0,0,1,2139,2022,0.0,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3621,3947,2247842,2022-03-06,2022,Kentucky,Louisville,601 E Jefferson St,0,4,0,0,0,2116,2022,0.0,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3622,3951,2247617,2022-03-06,2022,Minnesota,Minneapolis,2720 Blaisdell Ave,1,3,0,0,0,2122,2022,0.0,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3623,3962,2241299,2022-02-24,2022,Texas,San Antonio,90 Lanark Dr,0,4,0,0,0,2142,2022,0.0,2976,2022-02-24,2022,2,24,3,2020,1,55,8,Thursday,February,False,False
3624,3974,2235778,2022-02-17,2022,Texas,Houston,3000 Blodgett St,0,5,0,0,0,2142,2022,0.0,2969,2022-02-17,2022,2,17,3,2020,1,48,7,Thursday,February,False,False
3625,3973,2236155,2022-02-17,2022,Pennsylvania,Philadelphia,164 W Chelten Ave,0,4,0,0,0,2137,2022,0.0,2969,2022-02-17,2022,2,17,3,2020,1,48,7,Thursday,February,False,False
3626,3987,2227058,2022-02-05,2022,Texas,Corsicana,2919 W 2nd Ave,7,0,1,0,0,2142,2022,0.0,2957,2022-02-05,2022,2,5,5,2020,1,36,5,Saturday,February,True,False
3627,3988,2227187,2022-02-05,2022,New Mexico,Las Cruces,1900 block of Gladys Dr,1,3,0,0,0,2130,2022,0.0,2957,2022-02-05,2022,2,5,5,2020,1,36,5,Saturday,February,True,False
3628,4004,2214306,2022-01-17,2022,Texas,San Antonio,400 block of Spriggsdale Ave,1,4,0,0,1,2142,2022,0.0,2938,2022-01-17,2022,1,17,0,2020,1,17,3,Monday,January,False,False
3629,4015,2206813,2022-01-08,2022,Texas,Houston,7136 Clarewood Dr,1,3,0,0,0,2142,2022,0.0,2929,2022-01-08,2022,1,8,5,2020,1,8,1,Saturday,January,True,False
3630,4017,2202976,2022-01-02,2022,Texas,Corsicana,1100 block of S 29th St,2,2,0,0,1,2142,2022,0.0,2923,2022-01-02,2022,1,2,6,2020,1,2,52,Sunday,January,True,False
3631,4018,2202727,2022-01-02,2022,Texas,San Antonio,427 Montrose,2,2,0,0,0,2142,2022,0.0,2923,2022-01-02,2022,1,2,6,2020,1,2,52,Sunday,January,True,False
3632,3402,2480430,2022-12-13,2022,New York,Rochester,Atlantic Ave and Illinois St,1,4,0,0,0,2131,2022,1.0,3268,2022-12-13,2022,12,13,1,2020,4,347,50,Tuesday,December,False,False
3633,3403,2479678,2022-12-12,2022,New York,Bronx,388 E 141st St,0,4,0,0,0,2131,2022,1.0,3267,2022-12-12,2022,12,12,0,2020,4,346,50,Monday,December,False,False
3634,3408,2475554,2022-12-06,2022,New York,Bronx,Daly Ave and E 180th St,0,4,0,0,0,2131,2022,1.0,3261,2022-12-06,2022,12,6,1,2020,4,340,49,Tuesday,December,False,False
3635,3409,2475546,2022-12-06,2022,Georgia,Macon,159 Steven Dr,3,1,0,0,0,2109,2022,0.0,3261,2022-12-06,2022,12,6,1,2020,4,340,49,Tuesday,December,False,False
3636,3446,2454281,2022-11-05,2022,New York,Buffalo,30 E Amherst St,0,4,0,0,0,2131,2022,1.0,3230,2022-11-05,2022,11,5,5,2020,4,309,44,Saturday,November,True,False
3637,3447,2453744,2022-11-05,2022,Pennsylvania,Philadelphia,853 E Allegheny Ave,0,9,0,0,1,2137,2022,0.0,3230,2022-11-05,2022,11,5,5,2020,4,309,44,Saturday,November,True,False
3638,3492,2438494,2022-10-15,2022,New York,Freeport,Babylon Tpke and Independence Ave,0,4,0,0,0,2131,2022,1.0,3209,2022-10-15,2022,10,15,5,2020,4,288,41,Saturday,October,True,False
3639,3491,2438723,2022-10-15,2022,Mississippi,Itta Bena,,2,7,0,0,0,2123,2022,0.0,3209,2022-10-15,2022,10,15,5,2020,4,288,41,Saturday,October,True,False
3640,3493,2438482,2022-10-15,2022,Pennsylvania,Pittsburgh,300 block of Cedar Ave,3,1,0,0,0,2137,2022,0.0,3209,2022-10-15,2022,10,15,5,2020,4,288,41,Saturday,October,True,False
3641,3489,2438121,2022-10-15,2022,Colorado,Denver,900 Dakin St,1,7,0,0,0,2105,2022,0.0,3209,2022-10-15,2022,10,15,5,2020,4,288,41,Saturday,October,True,False
3642,3490,2438154,2022-10-15,2022,Massachusetts,Worcester,88 Webster St,0,6,0,0,3,2120,2022,1.0,3209,2022-10-15,2022,10,15,5,2020,4,288,41,Saturday,October,True,False
3643,3524,2425393,2022-09-27,2022,New York,Corona (Queens),88-01 Atlantic Ave,0,4,0,0,0,2131,2022,1.0,3191,2022-09-27,2022,9,27,1,2020,3,270,39,Tuesday,September,False,False
3644,3525,2426137,2022-09-27,2022,New York,New York (Manhattan),W 116th St and 7th Ave,0,4,0,0,0,2131,2022,1.0,3191,2022-09-27,2022,9,27,1,2020,3,270,39,Tuesday,September,False,False
3645,3527,2425839,2022-09-27,2022,Florida,Jacksonville,A Philip Randolph Blvd and Union St,0,4,0,0,0,2108,2022,0.0,3191,2022-09-27,2022,9,27,1,2020,3,270,39,Tuesday,September,False,False
3646,3528,2425199,2022-09-27,2022,Pennsylvania,Philadelphia,6498 Ridge Ave,1,4,0,0,5,2137,2022,0.0,3191,2022-09-27,2022,9,27,1,2020,3,270,39,Tuesday,September,False,False
3647,3526,2426061,2022-09-27,2022,North Carolina,Goldsboro,1200 block of Olivia Ln,0,4,0,0,0,2132,2022,1.0,3191,2022-09-27,2022,9,27,1,2020,3,270,39,Tuesday,September,False,False
3648,3535,2420406,2022-09-20,2022,New York,Mount Vernon,333 S 8th Ave,0,4,0,0,0,2131,2022,1.0,3184,2022-09-20,2022,9,20,1,2020,3,263,38,Tuesday,September,False,False
3649,3536,2420637,2022-09-20,2022,Michigan,Niles,620 N 6th St,2,3,0,0,0,2121,2022,1.0,3184,2022-09-20,2022,9,20,1,2020,3,263,38,Tuesday,September,False,False
3650,3538,2417634,2022-09-18,2022,New York,Corona (Queens),41st Ave and Warren St,1,3,0,0,1,2131,2022,1.0,3182,2022-09-18,2022,9,18,6,2020,3,261,37,Sunday,September,True,False
3651,3541,2417696,2022-09-18,2022,Michigan,Allendale,10295 48th Ave,0,4,0,0,1,2121,2022,1.0,3182,2022-09-18,2022,9,18,6,2020,3,261,37,Sunday,September,True,False
3652,3539,2417641,2022-09-18,2022,Wisconsin,Kenosha,2232 Roosevelt Rd,2,2,0,0,1,2148,2022,0.0,3182,2022-09-18,2022,9,18,6,2020,3,261,37,Sunday,September,True,False
3653,3540,2417863,2022-09-18,2022,Nevada,Las Vegas,4800 block of Holt Ave,0,5,0,0,1,2127,2022,0.0,3182,2022-09-18,2022,9,18,6,2020,3,261,37,Sunday,September,True,False
3654,3557,2411007,2022-09-09,2022,New York,Bronx,810 Astor Ave,0,4,0,0,0,2131,2022,1.0,3173,2022-09-09,2022,9,9,4,2020,3,252,36,Friday,September,False,False
3655,3558,2410446,2022-09-09,2022,Maryland,Elk Mills,47 Hebron Ct,4,0,1,0,0,2119,2022,1.0,3173,2022-09-09,2022,9,9,4,2020,3,252,36,Friday,September,False,False
3656,3559,2411901,2022-09-09,2022,Minnesota,Minneapolis,328 W Broadway Ave,1,3,0,0,0,2122,2022,0.0,3173,2022-09-09,2022,9,9,4,2020,3,252,36,Friday,September,False,False
3657,3579,2404930,2022-09-02,2022,New York,Brooklyn,223 Russell St,0,4,0,0,0,2131,2022,1.0,3166,2022-09-02,2022,9,2,4,2020,3,245,35,Friday,September,False,False
3658,3577,2405239,2022-09-02,2022,California,Fresno,Effie St and Grant Ave,2,2,0,1,0,2104,2022,1.0,3166,2022-09-02,2022,9,2,4,2020,3,245,35,Friday,September,False,False
3659,3578,2405020,2022-09-02,2022,Minnesota,Minneapolis,700 W Broadway Ave,0,4,0,0,0,2122,2022,0.0,3166,2022-09-02,2022,9,2,4,2020,3,245,35,Friday,September,False,False
3660,3589,2399576,2022-08-27,2022,New York,Brooklyn,W 29th St and Boardwalk W,1,4,0,0,0,2131,2022,1.0,3160,2022-08-27,2022,8,27,5,2020,3,239,34,Saturday,August,True,False
3661,3590,2399000,2022-08-27,2022,Washington,Spokane,302 W Queen Ave,1,3,0,0,3,2146,2022,0.0,3160,2022-08-27,2022,8,27,5,2020,3,239,34,Saturday,August,True,False
3662,3591,2398877,2022-08-27,2022,Kentucky,Lexington,207 Legends Ln,0,7,0,0,0,2116,2022,0.0,3160,2022-08-27,2022,8,27,5,2020,3,239,34,Saturday,August,True,False
