,Unnamed: 0_x,Incident ID,Incident Date,Incident_year,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Unnamed: 0_y,Date,Year,Month,Day,DayOfWeek,Decade,Quarter,DayOfYear,WeekOfYear,DayName,MonthName,IsWeekend,IsHoliday
3852,3852,2293603,2022-05-03,2022,Louisiana,Baton Rouge,2100 block of North 39th St,0,5,0,0,0,3044,2022-05-03,2022,5,3,1,2020,2,123,18,Tuesday,May,False,False
3853,3853,2294477,2022-05-03,2022,Texas,Beaumont,3580 S Martin Luther King Jr Pkwy,0,5,0,0,0,3044,2022-05-03,2022,5,3,1,2020,2,123,18,Tuesday,May,False,False
3854,3854,2291712,2022-05-01,2022,Louisiana,Lafayette,500 Jefferson St,0,11,0,1,0,3042,2022-05-01,2022,5,1,6,2020,2,121,17,Sunday,May,True,False
3855,3855,2291578,2022-05-01,2022,Ohio,Springfield,Clifton Ave and Rice St,1,4,0,0,0,3042,2022-05-01,2022,5,1,6,2020,2,121,17,Sunday,May,True,False
3856,3856,2292452,2022-05-01,2022,Florida,Tarpon Springs,Safford Ave and Boyer St,0,6,0,0,0,3042,2022-05-01,2022,5,1,6,2020,2,121,17,Sunday,May,True,False
3857,3857,2292613,2022-05-01,2022,South Carolina,North Charleston,US-52 and Ashley Phosphate Rd,1,3,0,0,0,3042,2022-05-01,2022,5,1,6,2020,2,121,17,Sunday,May,True,False
3858,3858,2291618,2022-04-30,2022,Georgia,Atlanta,445 Cleveland Ave SE,0,4,1,0,0,3041,2022-04-30,2022,4,30,5,2020,2,120,17,Saturday,April,True,False
3859,3859,2291470,2022-04-30,2022,Mississippi,Jackson,1207 Mississippi Street,0,5,1,0,2,3041,2022-04-30,2022,4,30,5,2020,2,120,17,Saturday,April,True,False
3860,3860,2291185,2022-04-29,2022,Tennessee,Jackson,310 North Pkwy,2,2,0,0,1,3040,2022-04-29,2022,4,29,4,2020,2,119,17,Friday,April,False,False
3861,3861,2290903,2022-04-29,2022,Louisiana,New Orleans,3201 Magazine St,0,6,0,0,1,3040,2022-04-29,2022,4,29,4,2020,2,119,17,Friday,April,False,False
3862,3862,2291534,2022-04-29,2022,Mississippi,Laurel,Ferrell St and Poplar Dr,0,4,0,0,1,3040,2022-04-29,2022,4,29,4,2020,2,119,17,Friday,April,False,False
3863,3863,2290026,2022-04-28,2022,Alabama,Bessemer,1800 block of Berkley Ave,1,3,0,0,0,3039,2022-04-28,2022,4,28,3,2020,2,118,17,Thursday,April,False,False
3864,3864,2288928,2022-04-27,2022,Illinois,Chicago,4400 block of W Jackson Blvd,0,4,0,0,0,3038,2022-04-27,2022,4,27,2,2020,2,117,17,Wednesday,April,False,False
3865,3865,2288842,2022-04-27,2022,Mississippi,Biloxi,2688 Beach Blvd,4,0,0,0,0,3038,2022-04-27,2022,4,27,2,2020,2,117,17,Wednesday,April,False,False
3866,3866,2289610,2022-04-27,2022,Texas,San Antonio,3399 Wurzbach Rd,0,5,0,0,0,3038,2022-04-27,2022,4,27,2,2020,2,117,17,Wednesday,April,False,False
3867,3867,2289308,2022-04-27,2022,Louisiana,Opelousas,700 block of Mia St,2,3,0,0,3,3038,2022-04-27,2022,4,27,2,2020,2,117,17,Wednesday,April,False,False
3868,3868,2289382,2022-04-27,2022,Arizona,Phoenix,6719 W Thomas Rd,0,4,0,0,1,3038,2022-04-27,2022,4,27,2,2020,2,117,17,Wednesday,April,False,False
3869,3869,2287581,2022-04-25,2022,Alabama,Birmingham,821 3rd Ave W,1,3,0,0,0,3036,2022-04-25,2022,4,25,0,2020,2,115,17,Monday,April,False,False
3870,3870,2286363,2022-04-24,2022,South Carolina,Myrtle Beach,12th Ave N and Withers Alley,1,3,0,0,1,3035,2022-04-24,2022,4,24,6,2020,2,114,16,Sunday,April,True,False
3871,3871,2286061,2022-04-24,2022,Indiana,Lafayette,2905 Westchester Ln W,2,3,0,1,1,3035,2022-04-24,2022,4,24,6,2020,2,114,16,Sunday,April,True,False
3872,3872,2285772,2022-04-23,2022,Illinois,Chicago,2000 block of W 51st St,2,2,0,0,0,3034,2022-04-23,2022,4,23,5,2020,2,113,16,Saturday,April,True,False
3873,3873,2285612,2022-04-23,2022,North Carolina,Rocky Mount,1171 Jefferies Rd,0,4,0,0,1,3034,2022-04-23,2022,4,23,5,2020,2,113,16,Saturday,April,True,False
3874,3874,2285860,2022-04-23,2022,Georgia,Atlanta,135 Andrew Young International Blvd NW,0,5,0,0,0,3034,2022-04-23,2022,4,23,5,2020,2,113,16,Saturday,April,True,False
3875,3875,2286089,2022-04-23,2022,California,San Bernardino,1036 W Highland Ave,1,4,0,0,0,3034,2022-04-23,2022,4,23,5,2020,2,113,16,Saturday,April,True,False
3876,3876,2285158,2022-04-22,2022,Virginia,Petersburg,200 block of Holly Hill Dr,1,5,0,0,0,3033,2022-04-22,2022,4,22,4,2020,2,112,16,Friday,April,False,False
3877,3877,2284819,2022-04-22,2022,Washington,Washington,2900 block of Van Ness St NW,0,4,1,0,0,3033,2022-04-22,2022,4,22,4,2020,2,112,16,Friday,April,False,False
3878,3878,2285242,2022-04-22,2022,Ohio,Cincinnati,Kemper Ln and E McMillan St,0,4,0,0,0,3033,2022-04-22,2022,4,22,4,2020,2,112,16,Friday,April,False,False
3879,3879,2285267,2022-04-21,2022,Arkansas,Mountain View,646 Northcutt Rd,4,0,0,0,1,3032,2022-04-21,2022,4,21,3,2020,2,111,16,Thursday,April,False,False
3880,3880,2283535,2022-04-20,2022,Minnesota,Duluth,715 E 12th St,4,0,1,0,0,3031,2022-04-20,2022,4,20,2,2020,2,110,16,Wednesday,April,False,False
3881,3881,2281171,2022-04-17,2022,Pennsylvania,Philadelphia,2800 block of Orkney St,0,4,0,0,0,3028,2022-04-17,2022,4,17,6,2020,2,107,15,Sunday,April,True,False
3882,3882,2280711,2022-04-17,2022,Pennsylvania,Pittsburgh,900 Madison Ave,2,8,0,0,0,3028,2022-04-17,2022,4,17,6,2020,2,107,15,Sunday,April,True,False
3883,3883,2281541,2022-04-17,2022,Oregon,Portland,16150 SE Stark St,1,3,0,0,0,3028,2022-04-17,2022,4,17,6,2020,2,107,15,Sunday,April,True,False
3884,3884,2280875,2022-04-17,2022,South Carolina,Furman,72 Ashley Circle Rd,0,9,0,0,0,3028,2022-04-17,2022,4,17,6,2020,2,107,15,Sunday,April,True,False
3885,3885,2281164,2022-04-17,2022,California,Sacramento,7200 block of Franklin Blvd,1,3,0,0,1,3028,2022-04-17,2022,4,17,6,2020,2,107,15,Sunday,April,True,False
3886,3886,2281483,2022-04-17,2022,Florida,Miami,15020 South River Dr,1,3,0,0,0,3028,2022-04-17,2022,4,17,6,2020,2,107,15,Sunday,April,True,False
3887,3887,2282256,2022-04-17,2022,Louisiana,Baldwin,Rosebud Rd and Baptiste St,0,5,0,0,0,3028,2022-04-17,2022,4,17,6,2020,2,107,15,Sunday,April,True,False
3888,3888,2280204,2022-04-16,2022,South Carolina,Columbia,100 Columbiana Cir,0,9,0,0,3,3027,2022-04-16,2022,4,16,5,2020,2,106,15,Saturday,April,True,False
3889,3889,2280495,2022-04-16,2022,Maryland,Baltimore,5300 block of Maple Ave,1,3,0,0,0,3027,2022-04-16,2022,4,16,5,2020,2,106,15,Saturday,April,True,False
3890,3890,2281244,2022-04-16,2022,Nevada,North Las Vegas,4900 block of Support St,0,4,0,0,0,3027,2022-04-16,2022,4,16,5,2020,2,106,15,Saturday,April,True,False
3891,3891,2281410,2022-04-16,2022,Texas,Daingerfield,FM 144 and Edwards Rd,1,6,0,0,0,3027,2022-04-16,2022,4,16,5,2020,2,106,15,Saturday,April,True,False
3892,3892,2280017,2022-04-16,2022,New York,Syracuse,300 block of S Clinton St,1,4,0,0,1,3027,2022-04-16,2022,4,16,5,2020,2,106,15,Saturday,April,True,False
3893,3893,2280504,2022-04-15,2022,California,Stockton,300 block of Coventry Dr,2,2,0,0,0,3026,2022-04-15,2022,4,15,4,2020,2,105,15,Friday,April,False,False
3894,3894,2276339,2022-04-12,2022,New York,Brooklyn,36th St and 4th Ave,0,10,0,0,1,3023,2022-04-12,2022,4,12,1,2020,2,102,15,Tuesday,April,False,False
3895,3895,2277011,2022-04-12,2022,New York,Bronx,2825 Olinville Ave,1,3,0,0,0,3023,2022-04-12,2022,4,12,1,2020,2,102,15,Tuesday,April,False,False
3896,3896,2275242,2022-04-10,2022,Louisiana,Baton Rouge,2700 block of Lorraine St,0,4,0,0,0,3021,2022-04-10,2022,4,10,6,2020,2,100,14,Sunday,April,True,False
3897,3897,2274790,2022-04-10,2022,Iowa,Cedar Rapids,415 3rd St SE,3,9,0,0,2,3021,2022-04-10,2022,4,10,6,2020,2,100,14,Sunday,April,True,False
3898,3898,2274803,2022-04-10,2022,Illinois,Elgin,958 Congdon Ave,2,4,0,0,0,3021,2022-04-10,2022,4,10,6,2020,2,100,14,Sunday,April,True,False
3899,3899,2275283,2022-04-10,2022,California,Willowbrook,Blakley Ave and E 122nd Pl,2,5,0,0,0,3021,2022-04-10,2022,4,10,6,2020,2,100,14,Sunday,April,True,False
3900,3900,2274783,2022-04-10,2022,Indiana,Indianapolis,4270 W 38th St,1,5,0,0,0,3021,2022-04-10,2022,4,10,6,2020,2,100,14,Sunday,April,True,False
3901,3901,2274296,2022-04-09,2022,Florida,Miami,6816 NW 15th Ave,0,4,0,0,0,3020,2022-04-09,2022,4,9,5,2020,2,99,14,Saturday,April,True,False
3902,3902,2274855,2022-04-09,2022,Washington,Washington,O St SW and Half St SW,0,4,0,0,2,3020,2022-04-09,2022,4,9,5,2020,2,99,14,Saturday,April,True,False
3903,3903,2272394,2022-04-06,2022,Pennsylvania,Philadelphia,Griscom St and Arrott St,0,4,1,0,0,3017,2022-04-06,2022,4,6,2,2020,2,96,14,Wednesday,April,False,False
3904,3904,2270747,2022-04-04,2022,Kentucky,Covington,Russell St and W 16th St,0,4,0,0,1,3015,2022-04-04,2022,4,4,0,2020,2,94,14,Monday,April,False,False
3905,3905,2270578,2022-04-04,2022,Connecticut,Hartford,Bedford St and Mather St,1,3,0,0,0,3015,2022-04-04,2022,4,4,0,2020,2,94,14,Monday,April,False,False
3906,3906,2269429,2022-04-03,2022,New York,Buffalo,400 block of Genesee St,0,4,0,0,0,3014,2022-04-03,2022,4,3,6,2020,2,93,13,Sunday,April,True,False
3907,3907,2269082,2022-04-03,2022,California,Sacramento,J St and 10th St,6,11,0,1,3,3014,2022-04-03,2022,4,3,6,2020,2,93,13,Sunday,April,True,False
3908,3908,2269100,2022-04-03,2022,Texas,Dallas,5050 Cleveland Rd,1,16,0,0,2,3014,2022-04-03,2022,4,3,6,2020,2,93,13,Sunday,April,True,False
3909,3909,2269745,2022-04-03,2022,California,San Francisco,670 Brunswick St,2,2,0,0,0,3014,2022-04-03,2022,4,3,6,2020,2,93,13,Sunday,April,True,False
3910,3910,2268723,2022-04-02,2022,North Carolina,Shelby,1851 E Dixon Blvd,1,3,0,0,1,3013,2022-04-02,2022,4,2,5,2020,2,92,13,Saturday,April,True,False
3911,3911,2268762,2022-04-02,2022,Louisiana,Monroe,100 Sterlington Rd,1,4,0,1,0,3013,2022-04-02,2022,4,2,5,2020,2,92,13,Saturday,April,True,False
3912,3912,2269059,2022-04-02,2022,Colorado,Colorado Springs,2400 block of Barkman Dr,0,4,0,0,1,3013,2022-04-02,2022,4,2,5,2020,2,92,13,Saturday,April,True,False
3913,3913,2269034,2022-04-02,2022,Louisiana,Shreveport,2025 Marshall St,1,3,0,0,0,3013,2022-04-02,2022,4,2,5,2020,2,92,13,Saturday,April,True,False
3914,3914,2269259,2022-04-01,2022,South Carolina,Walterboro,1900 block of Logan Farm Rd,0,4,0,0,4,3012,2022-04-01,2022,4,1,4,2020,2,91,13,Friday,April,False,False
3915,3915,2264094,2022-03-26,2022,California,Hollister,Rustic St and Roble St,2,3,0,0,1,3006,2022-03-26,2022,3,26,5,2020,1,85,12,Saturday,March,True,False
3916,3916,2265029,2022-03-26,2022,Ohio,Cleveland,1437 St Clair Ave NE,0,4,0,0,0,3006,2022-03-26,2022,3,26,5,2020,1,85,12,Saturday,March,True,False
3917,3917,2263608,2022-03-25,2022,Colorado,Colorado Springs,820 Citadel Dr E,2,2,0,0,0,3005,2022-03-25,2022,3,25,4,2020,1,84,12,Friday,March,False,False
3918,3918,2260129,2022-03-22,2022,California,Stockton,1800 West Lane,1,3,0,0,1,3002,2022-03-22,2022,3,22,1,2020,1,81,12,Tuesday,March,False,False
3919,3919,2259262,2022-03-21,2022,Connecticut,Waterbury,23 Scovill St,0,4,0,0,1,3001,2022-03-21,2022,3,21,0,2020,1,80,12,Monday,March,False,False
3920,3920,2259413,2022-03-21,2022,Illinois,Chicago,1650 E 79th St,2,2,0,0,1,3001,2022-03-21,2022,3,21,0,2020,1,80,12,Monday,March,False,False
3921,3921,2258324,2022-03-20,2022,Wisconsin,Milwaukee,2822 W Melvina St,0,4,0,0,0,3000,2022-03-20,2022,3,20,6,2020,1,79,11,Sunday,March,True,False
3922,3922,2258156,2022-03-20,2022,Texas,Austin,E 6th St and Neches St,0,4,0,0,0,3000,2022-03-20,2022,3,20,6,2020,1,79,11,Sunday,March,True,False
3923,3923,2258224,2022-03-20,2022,Texas,Houston,2955 S Sam Houston Pkwy E,1,3,0,0,0,3000,2022-03-20,2022,3,20,6,2020,1,79,11,Sunday,March,True,False
3924,3924,2257739,2022-03-19,2022,Arkansas,Dumas,629 US-65,1,26,0,0,1,2999,2022-03-19,2022,3,19,5,2020,1,78,11,Saturday,March,True,False
3925,3925,2257316,2022-03-19,2022,Virginia,Norfolk,320 Granby St,3,2,0,0,0,2999,2022-03-19,2022,3,19,5,2020,1,78,11,Saturday,March,True,False
3926,3926,2258012,2022-03-19,2022,North Carolina,Fayetteville,1707 Owen Dr,3,3,0,0,2,2999,2022-03-19,2022,3,19,5,2020,1,78,11,Saturday,March,True,False
3927,3927,2257674,2022-03-19,2022,Virginia,Madison Heights,351 Old Wright Shop Rd,1,4,0,0,0,2999,2022-03-19,2022,3,19,5,2020,1,78,11,Saturday,March,True,False
3928,3928,2258182,2022-03-19,2022,Texas,Dallas,5214 Botham Jean Blvd,1,9,0,0,0,2999,2022-03-19,2022,3,19,5,2020,1,78,11,Saturday,March,True,False
3929,3929,2256453,2022-03-18,2022,Texas,Fort Worth,1600 block of NW Loraine St,1,3,0,0,0,2998,2022-03-18,2022,3,18,4,2020,1,77,11,Friday,March,False,False
3930,3930,2257778,2022-03-18,2022,Louisiana,New Iberia,200 block of C V Jackson Dr,0,5,0,0,1,2998,2022-03-18,2022,3,18,4,2020,1,77,11,Friday,March,False,False
3931,3931,2257132,2022-03-17,2022,Michigan,Lansing,2200 block of E Michigan Ave,0,4,0,0,0,2997,2022-03-17,2022,3,17,3,2020,1,76,11,Thursday,March,False,False
3932,3932,2256398,2022-03-17,2022,Illinois,Chicago,4100 block of W Monroe St,0,4,0,0,0,2997,2022-03-17,2022,3,17,3,2020,1,76,11,Thursday,March,False,False
3933,3933,2255816,2022-03-17,2022,Florida,Fort Lauderdale,1300 W Broward Blvd,2,2,0,0,1,2997,2022-03-17,2022,3,17,3,2020,1,76,11,Thursday,March,False,False
3934,3934,2255832,2022-03-16,2022,New Jersey,Irvington,800 block of 18th Ave,1,3,0,0,0,2996,2022-03-16,2022,3,16,2,2020,1,75,11,Wednesday,March,False,False
3935,3935,2256080,2022-03-16,2022,New Jersey,Irvington,862 18th Ave,1,3,0,0,0,2996,2022-03-16,2022,3,16,2,2020,1,75,11,Wednesday,March,False,False
3936,3936,2254579,2022-03-15,2022,Alabama,Ozark,1001 US Hwy 231,0,5,0,0,2,2995,2022-03-15,2022,3,15,1,2020,1,74,11,Tuesday,March,False,False
3937,3937,2253714,2022-03-14,2022,Pennsylvania,Reading,1300 block of Meade St,1,3,0,0,3,2994,2022-03-14,2022,3,14,0,2020,1,73,11,Monday,March,False,False
3938,3938,2252873,2022-03-13,2022,Illinois,Chicago,7902 S Exchange Ave,0,7,0,0,0,2993,2022-03-13,2022,3,13,6,2020,1,72,10,Sunday,March,True,False
3939,3939,2252792,2022-03-13,2022,South Carolina,Columbia,810 Pulaski St,1,4,0,0,3,2993,2022-03-13,2022,3,13,6,2020,1,72,10,Sunday,March,True,False
3940,3940,2252719,2022-03-12,2022,Maryland,Baltimore,Gwynn Oak Ave and Liberty Heights Ave,3,1,0,0,0,2992,2022-03-12,2022,3,12,5,2020,1,71,10,Saturday,March,True,False
3941,3941,2253654,2022-03-12,2022,Alabama,Autaugaville,200 block of N Pickett St,1,3,0,0,2,2992,2022-03-12,2022,3,12,5,2020,1,71,10,Saturday,March,True,False
3942,3942,2251416,2022-03-11,2022,Ohio,Columbus,1644 E Dublin-Granville Rd,2,2,0,0,1,2991,2022-03-11,2022,3,11,4,2020,1,70,10,Friday,March,False,False
3943,3943,2250540,2022-03-09,2022,Colorado,Aurora,3300 N Ouray St,1,3,0,1,4,2989,2022-03-09,2022,3,9,2,2020,1,68,10,Wednesday,March,False,False
3944,3944,2250151,2022-03-08,2022,Florida,Jacksonville,Duval Station Rd and Starratt Rd,1,4,0,0,0,2988,2022-03-08,2022,3,8,1,2020,1,67,10,Tuesday,March,False,False
3945,3945,2249608,2022-03-07,2022,Tennessee,Knoxville,5800 block of Primus Rd,0,4,0,0,0,2987,2022-03-07,2022,3,7,0,2020,1,66,10,Monday,March,False,False
3946,3946,2248066,2022-03-06,2022,Pennsylvania,Hazleton,182 S  Wyoming St,1,4,0,0,1,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3947,3947,2247842,2022-03-06,2022,Kentucky,Louisville,601 E Jefferson St,0,4,0,0,0,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3948,3948,2247828,2022-03-06,2022,Texas,Lubbock,1800 block of Parkway Dr,0,4,0,0,0,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3949,3949,2247622,2022-03-06,2022,South Carolina,Chester,Powell Dr and Harvey Neely Rd,2,3,0,0,1,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3950,3950,2248613,2022-03-06,2022,Louisiana,Monroe,1051 Martin Luther King Junior Drive,0,4,0,0,0,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3951,3951,2247617,2022-03-06,2022,Minnesota,Minneapolis,2720 Blaisdell Ave,1,3,0,0,0,2986,2022-03-06,2022,3,6,6,2020,1,65,9,Sunday,March,True,False
3952,3952,2247747,2022-03-05,2022,Arizona,Glendale,4810 W Glendale Ave,1,3,0,0,0,2985,2022-03-05,2022,3,5,5,2020,1,64,9,Saturday,March,True,False
3953,3953,2247025,2022-03-05,2022,Georgia,Atlanta,I-75 and Arthur B. Langford Jr. Pkwy,0,4,0,0,0,2985,2022-03-05,2022,3,5,5,2020,1,64,9,Saturday,March,True,False
3954,3954,2246387,2022-03-03,2022,Nevada,Las Vegas,4055 S University Center Dr,1,6,0,0,0,2983,2022-03-03,2022,3,3,3,2020,1,62,9,Thursday,March,False,False
3955,3955,2245620,2022-03-02,2022,Maryland,Baltimore,Walbrook Ave and N Dukeland St,1,3,0,0,0,2982,2022-03-02,2022,3,2,2,2020,1,61,9,Wednesday,March,False,False
3956,3956,2243861,2022-02-28,2022,California,Sacramento,2041 Wyda Way,4,0,1,0,0,2980,2022-02-28,2022,2,28,0,2020,1,59,9,Monday,February,False,False
3957,3957,2243285,2022-02-27,2022,Louisiana,Alexandria,3700 block of 3rd St,0,4,0,0,0,2979,2022-02-27,2022,2,27,6,2020,1,58,8,Sunday,February,True,False
3958,3958,2242153,2022-02-26,2022,Nevada,Las Vegas,953 E Sahara Ave,1,13,0,1,1,2978,2022-02-26,2022,2,26,5,2020,1,57,8,Saturday,February,True,False
3959,3959,2242345,2022-02-26,2022,South Carolina,North Charleston,2622 S Allen Dr,1,3,0,0,1,2978,2022-02-26,2022,2,26,5,2020,1,57,8,Saturday,February,True,False
3960,3960,2244673,2022-02-26,2022,Louisiana,Bogalusa,E 4th St and Martin Luther King Jr Dr,0,9,0,1,1,2978,2022-02-26,2022,2,26,5,2020,1,57,8,Saturday,February,True,False
3961,3961,2241857,2022-02-25,2022,Louisiana,Baton Rouge,6401 Bluebonnet Blvd,2,2,0,0,1,2977,2022-02-25,2022,2,25,4,2020,1,56,8,Friday,February,False,False
3962,3962,2241299,2022-02-24,2022,Texas,San Antonio,90 Lanark Dr,0,4,0,0,0,2976,2022-02-24,2022,2,24,3,2020,1,55,8,Thursday,February,False,False
3963,3963,2238575,2022-02-21,2022,Minnesota,Saint Paul,488 Humboldt Ave,1,3,0,0,4,2973,2022-02-21,2022,2,21,0,2020,1,52,8,Monday,February,False,False
3964,3964,2238165,2022-02-20,2022,Iowa,Des Moines,100 block of Water St,0,4,0,0,0,2972,2022-02-20,2022,2,20,6,2020,1,51,7,Sunday,February,True,False
3965,3965,2238312,2022-02-20,2022,Mississippi,Mccomb,Minnesota Ave and 6th St,1,3,0,1,6,2972,2022-02-20,2022,2,20,6,2020,1,51,7,Sunday,February,True,False
3966,3966,2238657,2022-02-20,2022,Nebraska,Omaha,1817 N 33rd St,0,4,0,0,0,2972,2022-02-20,2022,2,20,6,2020,1,51,7,Sunday,February,True,False
3967,3967,2238403,2022-02-20,2022,Oregon,Portland,SE Foster Rd and 128th Ave,1,3,0,0,0,2972,2022-02-20,2022,2,20,6,2020,1,51,7,Sunday,February,True,False
3968,3968,2237697,2022-02-19,2022,Oregon,Portland,NE 55th Ave and NE Hassalo St,1,5,0,1,1,2971,2022-02-19,2022,2,19,5,2020,1,50,7,Saturday,February,True,False
3969,3969,2237593,2022-02-19,2022,Missouri,Charleston,106 S Franklin St,2,14,0,0,2,2971,2022-02-19,2022,2,19,5,2020,1,50,7,Saturday,February,True,False
3970,3970,2237196,2022-02-19,2022,California,Turlock,142 S 1st St,0,7,0,0,0,2971,2022-02-19,2022,2,19,5,2020,1,50,7,Saturday,February,True,False
3971,3971,2237058,2022-02-19,2022,North Carolina,Durham,1400 E Cornwallis Rd,2,2,0,0,3,2971,2022-02-19,2022,2,19,5,2020,1,50,7,Saturday,February,True,False
3972,3972,2236857,2022-02-18,2022,Maryland,Temple Hills (Marlow Heights),4200 block of 28th Ave,2,2,0,0,0,2970,2022-02-18,2022,2,18,4,2020,1,49,7,Friday,February,False,False
3973,3973,2236155,2022-02-17,2022,Pennsylvania,Philadelphia,164 W Chelten Ave,0,4,0,0,0,2969,2022-02-17,2022,2,17,3,2020,1,48,7,Thursday,February,False,False
3974,3974,2235778,2022-02-17,2022,Texas,Houston,3000 Blodgett St,0,5,0,0,0,2969,2022-02-17,2022,2,17,3,2020,1,48,7,Thursday,February,False,False
3975,3975,2235366,2022-02-16,2022,Florida,Miami,NW 99th St and NW 21st Ave,1,3,0,0,0,2968,2022-02-16,2022,2,16,2,2020,1,47,7,Wednesday,February,False,False
3976,3976,2234868,2022-02-15,2022,Illinois,Joliet,700 block of Francis St,1,3,0,0,0,2967,2022-02-15,2022,2,15,1,2020,1,46,7,Tuesday,February,False,False
3977,3977,2232854,2022-02-13,2022,Wisconsin,Racine,7th St and Park Ave,0,5,1,0,0,2965,2022-02-13,2022,2,13,6,2020,1,44,6,Sunday,February,True,False
3978,3978,2232351,2022-02-12,2022,Tennessee,Murfreesboro,1644 Middle Tennessee Blvd,1,4,0,0,1,2964,2022-02-12,2022,2,12,5,2020,1,43,6,Saturday,February,True,False
3979,3979,2232287,2022-02-12,2022,California,West Hollywood,401 N La Cienega Blvd,0,4,0,0,0,2964,2022-02-12,2022,2,12,5,2020,1,43,6,Saturday,February,True,False
3980,3980,2232476,2022-02-12,2022,Arkansas,Little Rock,200 block of E 7th St,1,3,0,0,1,2964,2022-02-12,2022,2,12,5,2020,1,43,6,Saturday,February,True,False
3981,3981,2231921,2022-02-11,2022,Missouri,Springfield,E Kearney St and N Prospect Ave,0,4,0,0,0,2963,2022-02-11,2022,2,11,4,2020,1,42,6,Friday,February,False,False
3982,3982,2231371,2022-02-11,2022,Arizona,Phoenix,5405 W Warner St,1,9,1,0,0,2963,2022-02-11,2022,2,11,4,2020,1,42,6,Friday,February,False,False
3983,3983,2227759,2022-02-06,2022,Florida,Fort Lauderdale,5280 FL-7,0,4,0,0,0,2958,2022-02-06,2022,2,6,6,2020,1,37,5,Sunday,February,True,False
3984,3984,2228979,2022-02-06,2022,Illinois,Romeoville,735 N Center Blvd,0,5,0,0,0,2958,2022-02-06,2022,2,6,6,2020,1,37,5,Sunday,February,True,False
3985,3985,2228510,2022-02-06,2022,California,Fresno,S Clara Ave and E Lorena Ave,2,2,0,0,1,2958,2022-02-06,2022,2,6,6,2020,1,37,5,Sunday,February,True,False
3986,3986,2228660,2022-02-06,2022,North Carolina,Wilmington,200 block of North 31st St,0,4,0,0,0,2958,2022-02-06,2022,2,6,6,2020,1,37,5,Sunday,February,True,False
3987,3987,2227058,2022-02-05,2022,Texas,Corsicana,2919 W 2nd Ave,7,0,1,0,0,2957,2022-02-05,2022,2,5,5,2020,1,36,5,Saturday,February,True,False
3988,3988,2227187,2022-02-05,2022,New Mexico,Las Cruces,1900 block of Gladys Dr,1,3,0,0,0,2957,2022-02-05,2022,2,5,5,2020,1,36,5,Saturday,February,True,False
3989,3989,2227035,2022-02-04,2022,Virginia,Blacksburg,109 N Main St,1,4,0,0,2,2956,2022-02-04,2022,2,4,4,2020,1,35,5,Friday,February,False,False
3990,3990,2225493,2022-02-02,2022,California,Oroville,410 Oro Dam Blvd E,1,4,0,0,1,2954,2022-02-02,2022,2,2,2,2020,1,33,5,Wednesday,February,False,False
3991,3991,2224788,2022-02-01,2022,Wisconsin,Milwaukee,1801 W Olive St,0,5,0,0,1,2953,2022-02-01,2022,2,1,1,2020,1,32,5,Tuesday,February,False,False
3992,3992,2224013,2022-01-31,2022,North Carolina,Raleigh,3120 New Bern Ave,1,3,0,0,0,2952,2022-01-31,2022,1,31,0,2020,1,31,5,Monday,January,False,False
3993,3993,2222953,2022-01-30,2022,Florida,Winter Haven,Buckeye Loop Rd and MLK Blvd NE,1,3,0,1,2,2951,2022-01-30,2022,1,30,6,2020,1,30,4,Sunday,January,True,False
3994,3994,2223019,2022-01-30,2022,Georgia,Augusta,2623 Deans Bridge Rd,1,3,0,0,0,2951,2022-01-30,2022,1,30,6,2020,1,30,4,Sunday,January,True,False
3995,3995,2222557,2022-01-29,2022,Missouri,Saint Louis,4900 block of Cote Brilliante,3,1,0,0,0,2950,2022-01-29,2022,1,29,5,2020,1,29,4,Saturday,January,True,False
3996,3996,2222383,2022-01-29,2022,Georgia,Atlanta,899 Martin Luther King Jr Dr NW,1,3,0,0,0,2950,2022-01-29,2022,1,29,5,2020,1,29,4,Saturday,January,True,False
3997,3997,2222766,2022-01-29,2022,California,Bakersfield,10612 Rosedale Hwy,0,4,0,0,1,2950,2022-01-29,2022,1,29,5,2020,1,29,4,Saturday,January,True,False
